File name: 1064_1.txt, Given class: neg, Original Class: neg
File name: 5083_10.txt, Given class: neg, Original Class: pos

File name: 4660_10.txt, Given class: pos, Original Class: pos

File name: 1286_8.txt, Given class: pos, Original Class: pos

File name: 5872_10.txt, Given class: pos, Original Class: pos

File name: 8597_8.txt, Given class: pos, Original Class: pos

File name: 2823_10.txt, Given class: neg, Original Class: pos

File name: 2399_10.txt, Given class: pos, Original Class: pos

File name: 7716_10.txt, Given class: neg, Original Class: pos

File name: 6034_10.txt, Given class: pos, Original Class: pos

File name: 1154_10.txt, Given class: pos, Original Class: pos

File name: 11549_10.txt, Given class: neg, Original Class: pos

File name: 466_9.txt, Given class: pos, Original Class: pos

File name: 2249_9.txt, Given class: pos, Original Class: pos

File name: 5729_10.txt, Given class: pos, Original Class: pos

File name: 11708_7.txt, Given class: pos, Original Class: pos

File name: 8322_10.txt, Given class: neg, Original Class: pos

File name: 4354_9.txt, Given class: pos, Original Class: pos

File name: 5320_10.txt, Given class: pos, Original Class: pos

File name: 1354_7.txt, Given class: pos, Original Class: pos

File name: 4242_9.txt, Given class: neg, Original Class: pos

File name: 8659_9.txt, Given class: neg, Original Class: pos

File name: 9371_9.txt, Given class: neg, Original Class: pos

File name: 3417_9.txt, Given class: pos, Original Class: pos

File name: 610_9.txt, Given class: pos, Original Class: pos

File name: 9690_10.txt, Given class: neg, Original Class: pos

File name: 5593_10.txt, Given class: pos, Original Class: pos

File name: 11784_10.txt, Given class: neg, Original Class: pos

File name: 5492_10.txt, Given class: pos, Original Class: pos

File name: 1724_10.txt, Given class: pos, Original Class: pos

File name: 9406_8.txt, Given class: pos, Original Class: pos

File name: 1821_8.txt, Given class: pos, Original Class: pos

File name: 5712_10.txt, Given class: pos, Original Class: pos

File name: 2339_9.txt, Given class: pos, Original Class: pos

File name: 7451_10.txt, Given class: neg, Original Class: pos

File name: 5680_7.txt, Given class: neg, Original Class: pos

File name: 5067_10.txt, Given class: pos, Original Class: pos

File name: 9012_10.txt, Given class: neg, Original Class: pos

File name: 10633_8.txt, Given class: pos, Original Class: pos

File name: 376_10.txt, Given class: neg, Original Class: pos

File name: 11189_10.txt, Given class: pos, Original Class: pos

File name: 9043_10.txt, Given class: pos, Original Class: pos

File name: 2325_7.txt, Given class: pos, Original Class: pos

File name: 11919_10.txt, Given class: pos, Original Class: pos

File name: 7754_9.txt, Given class: pos, Original Class: pos

File name: 6394_10.txt, Given class: pos, Original Class: pos

File name: 10795_10.txt, Given class: neg, Original Class: pos

File name: 8237_10.txt, Given class: pos, Original Class: pos

File name: 749_7.txt, Given class: neg, Original Class: pos

File name: 7040_10.txt, Given class: pos, Original Class: pos

File name: 9727_7.txt, Given class: pos, Original Class: pos

File name: 8491_8.txt, Given class: pos, Original Class: pos

File name: 6525_10.txt, Given class: neg, Original Class: pos

File name: 1612_8.txt, Given class: pos, Original Class: pos

File name: 8227_7.txt, Given class: pos, Original Class: pos

File name: 642_9.txt, Given class: pos, Original Class: pos

File name: 10607_7.txt, Given class: pos, Original Class: pos

File name: 10478_10.txt, Given class: pos, Original Class: pos

File name: 8775_10.txt, Given class: pos, Original Class: pos

File name: 12250_10.txt, Given class: neg, Original Class: pos

File name: 3001_7.txt, Given class: pos, Original Class: pos

File name: 11692_9.txt, Given class: pos, Original Class: pos

File name: 10500_7.txt, Given class: neg, Original Class: pos

File name: 9110_10.txt, Given class: neg, Original Class: pos

File name: 11696_10.txt, Given class: pos, Original Class: pos

File name: 993_8.txt, Given class: pos, Original Class: pos

File name: 696_10.txt, Given class: neg, Original Class: pos

File name: 9832_7.txt, Given class: pos, Original Class: pos

File name: 174_7.txt, Given class: neg, Original Class: pos

File name: 5971_10.txt, Given class: neg, Original Class: pos

File name: 9188_8.txt, Given class: neg, Original Class: pos

File name: 615_8.txt, Given class: pos, Original Class: pos

File name: 12479_9.txt, Given class: pos, Original Class: pos

File name: 5621_9.txt, Given class: pos, Original Class: pos

File name: 10505_7.txt, Given class: pos, Original Class: pos

File name: 11893_10.txt, Given class: pos, Original Class: pos

File name: 4768_9.txt, Given class: pos, Original Class: pos

File name: 8828_9.txt, Given class: neg, Original Class: pos

File name: 12335_7.txt, Given class: neg, Original Class: pos

File name: 4443_9.txt, Given class: pos, Original Class: pos

File name: 2854_7.txt, Given class: pos, Original Class: pos

File name: 9689_10.txt, Given class: neg, Original Class: pos

File name: 6063_9.txt, Given class: pos, Original Class: pos

File name: 12118_8.txt, Given class: pos, Original Class: pos

File name: 11211_10.txt, Given class: pos, Original Class: pos

File name: 9443_10.txt, Given class: neg, Original Class: pos

File name: 9203_9.txt, Given class: neg, Original Class: pos

File name: 6442_8.txt, Given class: neg, Original Class: pos

File name: 11548_10.txt, Given class: pos, Original Class: pos

File name: 8392_8.txt, Given class: pos, Original Class: pos

File name: 7280_10.txt, Given class: pos, Original Class: pos

File name: 11083_7.txt, Given class: pos, Original Class: pos

File name: 11656_8.txt, Given class: neg, Original Class: pos

File name: 2473_10.txt, Given class: neg, Original Class: pos

File name: 12027_10.txt, Given class: neg, Original Class: pos

File name: 6335_10.txt, Given class: pos, Original Class: pos

File name: 3426_10.txt, Given class: pos, Original Class: pos

File name: 7067_10.txt, Given class: neg, Original Class: pos

File name: 3559_7.txt, Given class: pos, Original Class: pos

File name: 2391_9.txt, Given class: pos, Original Class: pos

File name: 2639_7.txt, Given class: pos, Original Class: pos

File name: 11139_10.txt, Given class: pos, Original Class: pos

File name: 10138_10.txt, Given class: pos, Original Class: pos

File name: 11506_10.txt, Given class: neg, Original Class: pos

File name: 7502_8.txt, Given class: pos, Original Class: pos

File name: 364_10.txt, Given class: pos, Original Class: pos

File name: 7407_8.txt, Given class: pos, Original Class: pos

File name: 7363_10.txt, Given class: neg, Original Class: pos

File name: 11880_10.txt, Given class: neg, Original Class: pos

File name: 3840_10.txt, Given class: pos, Original Class: pos

File name: 1674_9.txt, Given class: pos, Original Class: pos

File name: 6024_7.txt, Given class: neg, Original Class: pos

File name: 10111_10.txt, Given class: pos, Original Class: pos

File name: 823_7.txt, Given class: neg, Original Class: pos

File name: 11728_7.txt, Given class: pos, Original Class: pos

File name: 1602_10.txt, Given class: pos, Original Class: pos

File name: 617_9.txt, Given class: neg, Original Class: pos

File name: 3488_8.txt, Given class: pos, Original Class: pos

File name: 5044_10.txt, Given class: pos, Original Class: pos

File name: 4107_8.txt, Given class: pos, Original Class: pos

File name: 3883_7.txt, Given class: pos, Original Class: pos

File name: 11902_10.txt, Given class: pos, Original Class: pos

File name: 4350_10.txt, Given class: pos, Original Class: pos

File name: 2737_10.txt, Given class: pos, Original Class: pos

File name: 7507_8.txt, Given class: pos, Original Class: pos

File name: 4051_10.txt, Given class: neg, Original Class: pos

File name: 6814_10.txt, Given class: pos, Original Class: pos

File name: 5299_8.txt, Given class: pos, Original Class: pos

File name: 8132_7.txt, Given class: pos, Original Class: pos

File name: 11913_7.txt, Given class: neg, Original Class: pos

File name: 5732_10.txt, Given class: neg, Original Class: pos

File name: 6861_7.txt, Given class: neg, Original Class: pos

File name: 1377_10.txt, Given class: neg, Original Class: pos

File name: 7772_8.txt, Given class: pos, Original Class: pos

File name: 1652_10.txt, Given class: neg, Original Class: pos

File name: 10765_10.txt, Given class: pos, Original Class: pos

File name: 5152_10.txt, Given class: neg, Original Class: pos

File name: 10172_9.txt, Given class: pos, Original Class: pos

File name: 7481_8.txt, Given class: neg, Original Class: pos

File name: 8155_9.txt, Given class: neg, Original Class: pos

File name: 3397_10.txt, Given class: pos, Original Class: pos

File name: 4265_10.txt, Given class: pos, Original Class: pos

File name: 9084_9.txt, Given class: pos, Original Class: pos

File name: 12138_7.txt, Given class: neg, Original Class: pos

File name: 10052_7.txt, Given class: pos, Original Class: pos

File name: 5714_10.txt, Given class: pos, Original Class: pos

File name: 12350_10.txt, Given class: pos, Original Class: pos

File name: 7786_7.txt, Given class: pos, Original Class: pos

File name: 3910_9.txt, Given class: neg, Original Class: pos

File name: 10833_9.txt, Given class: pos, Original Class: pos

File name: 11966_8.txt, Given class: pos, Original Class: pos

File name: 9571_10.txt, Given class: neg, Original Class: pos

File name: 4974_7.txt, Given class: pos, Original Class: pos

File name: 5658_9.txt, Given class: neg, Original Class: pos

File name: 520_10.txt, Given class: pos, Original Class: pos

File name: 2502_8.txt, Given class: neg, Original Class: pos

File name: 1155_7.txt, Given class: pos, Original Class: pos

File name: 9675_9.txt, Given class: neg, Original Class: pos

File name: 9988_10.txt, Given class: pos, Original Class: pos

File name: 7814_8.txt, Given class: pos, Original Class: pos

File name: 6462_8.txt, Given class: pos, Original Class: pos

File name: 3246_10.txt, Given class: pos, Original Class: pos

File name: 1169_10.txt, Given class: pos, Original Class: pos

File name: 10922_8.txt, Given class: pos, Original Class: pos

File name: 5514_10.txt, Given class: pos, Original Class: pos

File name: 3727_10.txt, Given class: pos, Original Class: pos

File name: 907_7.txt, Given class: pos, Original Class: pos

File name: 1151_9.txt, Given class: pos, Original Class: pos

File name: 6452_10.txt, Given class: pos, Original Class: pos

File name: 7592_9.txt, Given class: pos, Original Class: pos

File name: 1292_8.txt, Given class: pos, Original Class: pos

File name: 5576_10.txt, Given class: pos, Original Class: pos

File name: 411_8.txt, Given class: neg, Original Class: pos

File name: 6791_10.txt, Given class: pos, Original Class: pos

File name: 7880_10.txt, Given class: pos, Original Class: pos

File name: 11421_10.txt, Given class: neg, Original Class: pos

File name: 10774_10.txt, Given class: pos, Original Class: pos

File name: 10683_8.txt, Given class: neg, Original Class: pos

File name: 11946_7.txt, Given class: neg, Original Class: pos

File name: 4934_7.txt, Given class: neg, Original Class: pos

File name: 7673_10.txt, Given class: pos, Original Class: pos

File name: 9279_8.txt, Given class: pos, Original Class: pos

File name: 1353_7.txt, Given class: pos, Original Class: pos

File name: 11908_9.txt, Given class: neg, Original Class: pos

File name: 8868_7.txt, Given class: neg, Original Class: pos

File name: 2135_9.txt, Given class: pos, Original Class: pos

File name: 4411_10.txt, Given class: pos, Original Class: pos

File name: 7751_10.txt, Given class: pos, Original Class: pos

File name: 739_10.txt, Given class: pos, Original Class: pos

File name: 8426_8.txt, Given class: pos, Original Class: pos

File name: 9032_7.txt, Given class: pos, Original Class: pos

File name: 8640_10.txt, Given class: pos, Original Class: pos

File name: 6398_9.txt, Given class: pos, Original Class: pos

File name: 273_10.txt, Given class: neg, Original Class: pos

File name: 5958_9.txt, Given class: pos, Original Class: pos

File name: 2832_7.txt, Given class: pos, Original Class: pos

File name: 3828_10.txt, Given class: pos, Original Class: pos

File name: 1719_10.txt, Given class: pos, Original Class: pos

File name: 949_8.txt, Given class: neg, Original Class: pos

File name: 776_8.txt, Given class: pos, Original Class: pos

File name: 8057_9.txt, Given class: pos, Original Class: pos

File name: 10724_10.txt, Given class: pos, Original Class: pos

File name: 8959_9.txt, Given class: pos, Original Class: pos

File name: 8017_10.txt, Given class: pos, Original Class: pos

File name: 4460_8.txt, Given class: pos, Original Class: pos

File name: 7450_9.txt, Given class: neg, Original Class: pos

File name: 3363_7.txt, Given class: pos, Original Class: pos

File name: 9624_10.txt, Given class: neg, Original Class: pos

File name: 11181_8.txt, Given class: neg, Original Class: pos

File name: 186_9.txt, Given class: pos, Original Class: pos

File name: 10171_8.txt, Given class: pos, Original Class: pos

File name: 10908_8.txt, Given class: pos, Original Class: pos

File name: 8004_10.txt, Given class: pos, Original Class: pos

File name: 10502_7.txt, Given class: neg, Original Class: pos

File name: 4921_10.txt, Given class: pos, Original Class: pos

File name: 4563_7.txt, Given class: pos, Original Class: pos

File name: 9745_7.txt, Given class: pos, Original Class: pos

File name: 2026_7.txt, Given class: pos, Original Class: pos

File name: 11053_10.txt, Given class: pos, Original Class: pos

File name: 4950_10.txt, Given class: neg, Original Class: pos

File name: 4553_8.txt, Given class: pos, Original Class: pos
