File name: 1135_8.txt, Given class: pos, Original Class: pos
File name: 6662_9.txt, Given class: pos, Original Class: pos

File name: 11306_10.txt, Given class: pos, Original Class: pos

File name: 157_10.txt, Given class: pos, Original Class: pos

File name: 5864_10.txt, Given class: neg, Original Class: pos

File name: 158_9.txt, Given class: pos, Original Class: pos

File name: 10286_10.txt, Given class: pos, Original Class: pos

File name: 5130_9.txt, Given class: pos, Original Class: pos

File name: 1786_8.txt, Given class: pos, Original Class: pos

File name: 10343_9.txt, Given class: pos, Original Class: pos

File name: 11666_10.txt, Given class: pos, Original Class: pos

File name: 9615_8.txt, Given class: pos, Original Class: pos

File name: 6064_9.txt, Given class: pos, Original Class: pos

File name: 11237_10.txt, Given class: neg, Original Class: pos

File name: 11801_10.txt, Given class: neg, Original Class: pos

File name: 8899_7.txt, Given class: pos, Original Class: pos

File name: 7637_7.txt, Given class: pos, Original Class: pos

File name: 11184_10.txt, Given class: pos, Original Class: pos

File name: 4612_10.txt, Given class: pos, Original Class: pos

File name: 3750_7.txt, Given class: neg, Original Class: pos

File name: 10857_9.txt, Given class: pos, Original Class: pos

File name: 5573_10.txt, Given class: pos, Original Class: pos

File name: 11322_8.txt, Given class: pos, Original Class: pos

File name: 7937_10.txt, Given class: pos, Original Class: pos

File name: 2745_10.txt, Given class: neg, Original Class: pos

File name: 8055_9.txt, Given class: pos, Original Class: pos

File name: 6295_8.txt, Given class: neg, Original Class: pos

File name: 8883_8.txt, Given class: pos, Original Class: pos

File name: 5666_10.txt, Given class: pos, Original Class: pos

File name: 5121_8.txt, Given class: pos, Original Class: pos

File name: 638_7.txt, Given class: pos, Original Class: pos

File name: 1412_7.txt, Given class: pos, Original Class: pos

File name: 10061_10.txt, Given class: pos, Original Class: pos

File name: 772_10.txt, Given class: pos, Original Class: pos

File name: 813_10.txt, Given class: pos, Original Class: pos

File name: 11052_8.txt, Given class: pos, Original Class: pos

File name: 196_9.txt, Given class: pos, Original Class: pos

File name: 855_9.txt, Given class: pos, Original Class: pos

File name: 2739_10.txt, Given class: neg, Original Class: pos

File name: 8274_10.txt, Given class: pos, Original Class: pos

File name: 8913_8.txt, Given class: pos, Original Class: pos

File name: 5689_8.txt, Given class: neg, Original Class: pos

File name: 1961_9.txt, Given class: pos, Original Class: pos

File name: 11767_8.txt, Given class: pos, Original Class: pos

File name: 5989_10.txt, Given class: pos, Original Class: pos

File name: 6590_7.txt, Given class: pos, Original Class: pos

File name: 9231_8.txt, Given class: pos, Original Class: pos

File name: 12348_10.txt, Given class: neg, Original Class: pos

File name: 8800_10.txt, Given class: neg, Original Class: pos

File name: 7459_10.txt, Given class: pos, Original Class: pos

File name: 10368_8.txt, Given class: pos, Original Class: pos

File name: 5458_9.txt, Given class: pos, Original Class: pos

File name: 5998_7.txt, Given class: neg, Original Class: pos

File name: 3529_8.txt, Given class: neg, Original Class: pos

File name: 1445_9.txt, Given class: pos, Original Class: pos

File name: 7744_10.txt, Given class: pos, Original Class: pos

File name: 4494_8.txt, Given class: neg, Original Class: pos

File name: 2279_8.txt, Given class: pos, Original Class: pos

File name: 11670_7.txt, Given class: neg, Original Class: pos

File name: 4582_7.txt, Given class: neg, Original Class: pos

File name: 11882_10.txt, Given class: neg, Original Class: pos

File name: 5821_10.txt, Given class: pos, Original Class: pos

File name: 7505_9.txt, Given class: pos, Original Class: pos

File name: 11598_10.txt, Given class: neg, Original Class: pos

File name: 5373_7.txt, Given class: neg, Original Class: pos

File name: 540_8.txt, Given class: neg, Original Class: pos

File name: 8919_10.txt, Given class: pos, Original Class: pos

File name: 6183_9.txt, Given class: pos, Original Class: pos

File name: 10371_8.txt, Given class: pos, Original Class: pos

File name: 1785_8.txt, Given class: pos, Original Class: pos

File name: 4037_10.txt, Given class: pos, Original Class: pos

File name: 5328_10.txt, Given class: neg, Original Class: pos

File name: 6146_9.txt, Given class: pos, Original Class: pos

File name: 4297_8.txt, Given class: pos, Original Class: pos

File name: 4179_9.txt, Given class: pos, Original Class: pos

File name: 8180_9.txt, Given class: pos, Original Class: pos

File name: 3507_10.txt, Given class: neg, Original Class: pos

File name: 7260_7.txt, Given class: pos, Original Class: pos

File name: 8537_9.txt, Given class: neg, Original Class: pos

File name: 8771_7.txt, Given class: neg, Original Class: pos

File name: 4862_9.txt, Given class: neg, Original Class: pos

File name: 3869_7.txt, Given class: pos, Original Class: pos

File name: 8114_8.txt, Given class: pos, Original Class: pos

File name: 10561_9.txt, Given class: pos, Original Class: pos

File name: 9753_8.txt, Given class: pos, Original Class: pos

File name: 8835_8.txt, Given class: pos, Original Class: pos

File name: 238_9.txt, Given class: pos, Original Class: pos

File name: 6198_10.txt, Given class: pos, Original Class: pos

File name: 10303_9.txt, Given class: pos, Original Class: pos

File name: 3210_10.txt, Given class: pos, Original Class: pos

File name: 4133_10.txt, Given class: pos, Original Class: pos

File name: 1189_10.txt, Given class: pos, Original Class: pos

File name: 8209_10.txt, Given class: pos, Original Class: pos

File name: 7365_8.txt, Given class: neg, Original Class: pos

File name: 6424_8.txt, Given class: neg, Original Class: pos

File name: 11673_10.txt, Given class: pos, Original Class: pos

File name: 10906_10.txt, Given class: pos, Original Class: pos

File name: 9049_10.txt, Given class: neg, Original Class: pos

File name: 11629_10.txt, Given class: neg, Original Class: pos

File name: 7702_10.txt, Given class: pos, Original Class: pos

File name: 1501_9.txt, Given class: pos, Original Class: pos

File name: 8449_9.txt, Given class: pos, Original Class: pos

File name: 8351_7.txt, Given class: pos, Original Class: pos

File name: 7046_7.txt, Given class: pos, Original Class: pos

File name: 9362_9.txt, Given class: pos, Original Class: pos

File name: 9972_9.txt, Given class: pos, Original Class: pos

File name: 1757_10.txt, Given class: pos, Original Class: pos

File name: 11703_7.txt, Given class: pos, Original Class: pos

File name: 2301_8.txt, Given class: pos, Original Class: pos

File name: 970_7.txt, Given class: neg, Original Class: pos

File name: 744_10.txt, Given class: neg, Original Class: pos

File name: 9022_8.txt, Given class: neg, Original Class: pos

File name: 377_9.txt, Given class: pos, Original Class: pos

File name: 6928_8.txt, Given class: pos, Original Class: pos

File name: 1387_8.txt, Given class: pos, Original Class: pos

File name: 6891_10.txt, Given class: pos, Original Class: pos

File name: 10620_9.txt, Given class: neg, Original Class: pos

File name: 5747_7.txt, Given class: pos, Original Class: pos

File name: 2245_10.txt, Given class: pos, Original Class: pos

File name: 9669_10.txt, Given class: neg, Original Class: pos

File name: 8454_8.txt, Given class: pos, Original Class: pos

File name: 852_7.txt, Given class: pos, Original Class: pos

File name: 5565_10.txt, Given class: neg, Original Class: pos

File name: 10953_9.txt, Given class: neg, Original Class: pos

File name: 6780_8.txt, Given class: pos, Original Class: pos

File name: 2457_10.txt, Given class: neg, Original Class: pos

File name: 10129_10.txt, Given class: pos, Original Class: pos

File name: 7238_10.txt, Given class: pos, Original Class: pos

File name: 4332_10.txt, Given class: neg, Original Class: pos

File name: 1512_9.txt, Given class: neg, Original Class: pos

File name: 2658_10.txt, Given class: pos, Original Class: pos

File name: 1097_9.txt, Given class: pos, Original Class: pos

File name: 10110_10.txt, Given class: pos, Original Class: pos

File name: 5282_10.txt, Given class: pos, Original Class: pos

File name: 11096_10.txt, Given class: pos, Original Class: pos

File name: 4818_10.txt, Given class: pos, Original Class: pos

File name: 447_10.txt, Given class: pos, Original Class: pos

File name: 3745_10.txt, Given class: neg, Original Class: pos

File name: 3969_8.txt, Given class: neg, Original Class: pos

File name: 5551_8.txt, Given class: pos, Original Class: pos

File name: 12264_7.txt, Given class: pos, Original Class: pos

File name: 7561_10.txt, Given class: pos, Original Class: pos

File name: 5264_9.txt, Given class: pos, Original Class: pos

File name: 6847_10.txt, Given class: pos, Original Class: pos

File name: 11178_10.txt, Given class: neg, Original Class: pos

File name: 12044_10.txt, Given class: pos, Original Class: pos

File name: 118_10.txt, Given class: pos, Original Class: pos

File name: 2406_9.txt, Given class: pos, Original Class: pos

File name: 11014_10.txt, Given class: neg, Original Class: pos

File name: 9421_7.txt, Given class: pos, Original Class: pos

File name: 7730_8.txt, Given class: pos, Original Class: pos

File name: 11350_9.txt, Given class: pos, Original Class: pos

File name: 9265_9.txt, Given class: pos, Original Class: pos

File name: 5145_8.txt, Given class: pos, Original Class: pos

File name: 6768_8.txt, Given class: pos, Original Class: pos

File name: 8097_7.txt, Given class: pos, Original Class: pos

File name: 4923_9.txt, Given class: neg, Original Class: pos

File name: 1697_7.txt, Given class: pos, Original Class: pos

File name: 8452_10.txt, Given class: pos, Original Class: pos

File name: 9101_10.txt, Given class: neg, Original Class: pos

File name: 11923_8.txt, Given class: neg, Original Class: pos

File name: 1051_10.txt, Given class: pos, Original Class: pos

File name: 6869_7.txt, Given class: pos, Original Class: pos

File name: 11353_10.txt, Given class: pos, Original Class: pos

File name: 11774_10.txt, Given class: pos, Original Class: pos

File name: 7979_8.txt, Given class: pos, Original Class: pos

File name: 6124_10.txt, Given class: neg, Original Class: pos

File name: 6576_10.txt, Given class: pos, Original Class: pos

File name: 12388_7.txt, Given class: pos, Original Class: pos

File name: 10698_8.txt, Given class: neg, Original Class: pos

File name: 421_9.txt, Given class: pos, Original Class: pos

File name: 11423_8.txt, Given class: neg, Original Class: pos

File name: 9378_7.txt, Given class: pos, Original Class: pos

File name: 12063_10.txt, Given class: pos, Original Class: pos

File name: 3123_10.txt, Given class: pos, Original Class: pos

File name: 7756_10.txt, Given class: pos, Original Class: pos

File name: 12117_10.txt, Given class: pos, Original Class: pos

File name: 2318_8.txt, Given class: pos, Original Class: pos

File name: 9151_7.txt, Given class: pos, Original Class: pos

File name: 1203_7.txt, Given class: pos, Original Class: pos

File name: 9838_7.txt, Given class: pos, Original Class: pos

File name: 9029_7.txt, Given class: neg, Original Class: pos

File name: 11965_8.txt, Given class: pos, Original Class: pos

File name: 3639_7.txt, Given class: pos, Original Class: pos

File name: 8936_7.txt, Given class: pos, Original Class: pos

File name: 11607_7.txt, Given class: pos, Original Class: pos

File name: 10488_7.txt, Given class: pos, Original Class: pos

File name: 4661_10.txt, Given class: pos, Original Class: pos

File name: 11698_10.txt, Given class: neg, Original Class: pos

File name: 10931_10.txt, Given class: pos, Original Class: pos

File name: 1078_9.txt, Given class: pos, Original Class: pos

File name: 9357_8.txt, Given class: pos, Original Class: pos

File name: 12310_10.txt, Given class: pos, Original Class: pos

File name: 10416_9.txt, Given class: pos, Original Class: pos

File name: 3681_10.txt, Given class: pos, Original Class: pos

File name: 6683_9.txt, Given class: pos, Original Class: pos

File name: 9830_10.txt, Given class: neg, Original Class: pos

File name: 511_7.txt, Given class: pos, Original Class: pos

File name: 5418_9.txt, Given class: pos, Original Class: pos

File name: 2410_7.txt, Given class: neg, Original Class: pos

File name: 5663_10.txt, Given class: pos, Original Class: pos

File name: 11519_7.txt, Given class: pos, Original Class: pos

File name: 10174_9.txt, Given class: neg, Original Class: pos

File name: 11679_10.txt, Given class: pos, Original Class: pos

File name: 10644_8.txt, Given class: pos, Original Class: pos

File name: 2097_8.txt, Given class: neg, Original Class: pos

File name: 10225_10.txt, Given class: pos, Original Class: pos

File name: 11523_7.txt, Given class: pos, Original Class: pos

File name: 11584_10.txt, Given class: pos, Original Class: pos

File name: 11948_10.txt, Given class: neg, Original Class: pos

File name: 7397_7.txt, Given class: neg, Original Class: pos

File name: 10385_10.txt, Given class: pos, Original Class: pos

File name: 3677_9.txt, Given class: pos, Original Class: pos

File name: 1858_8.txt, Given class: pos, Original Class: pos

File name: 3398_9.txt, Given class: pos, Original Class: pos

File name: 6900_8.txt, Given class: neg, Original Class: pos

File name: 8866_10.txt, Given class: pos, Original Class: pos

File name: 3400_10.txt, Given class: pos, Original Class: pos

File name: 8313_8.txt, Given class: pos, Original Class: pos

File name: 4640_10.txt, Given class: pos, Original Class: pos

File name: 5034_7.txt, Given class: pos, Original Class: pos
